id,x,y,z
489,108.524,-8.64724,2.39701
490,108.402,-8.9101,2.39005
491,108.785,-8.75594,2.37145
492,108.685,-9.01924,2.39728
493,117.312,-9.16145,2.32889
494,117.161,-9.32138,2.34959
495,117.576,-9.2456,2.33195
496,117.389,-9.45569,2.2467
497,123.151,-9.56237,2.33172
498,123.189,-9.84053,2.35097
499,123.437,-9.52868,2.30495
500,123.5,-9.80342,2.3537
501,129.067,-9.78579,2.27501
502,129.006,-10.0636,2.29759
503,129.366,-9.84941,2.28982
504,129.287,-10.13,2.2521
505,134.886,-10.1229,2.36824
506,134.899,-10.4071,2.38092
507,135.196,-10.1222,2.36192
508,135.185,-10.4116,2.36513
509,140.857,-10.5447,2.40706
510,140.865,-10.8289,2.4132
511,141.157,-10.5347,2.41314
512,141.168,-10.8205,2.40361
513,146.718,-10.802,2.37816
514,146.661,-11.0854,2.38648
515,147.003,-10.869,2.39549
516,146.952,-11.1387,2.4165
517,150.961,-11.061,2.31138
518,150.941,-11.3445,2.36642
519,151.261,-11.0924,2.32586
520,151.232,-11.3655,2.36752
521,3.39886,-2.77316,0.714989
522,3.36302,-3.06247,0.772835
523,3.66217,-2.79629,0.774687
524,3.66144,-3.08192,0.771122
525,7.66418,-3.01683,0.953677
527,7.92395,-3.10053,0.843162
528,8.00717,-3.23718,1.07307
529,13.4387,-3.39325,1.01776
530,13.4803,-3.68608,1.00531
531,13.718,-3.36552,1.00882
532,13.772,-3.6464,1.02773
533,19.3396,-3.87539,1.12419
534,19.4125,-4.15432,1.14901
535,19.6131,-3.80771,1.1196
536,19.7018,-4.07994,1.16066
537,25.4073,-4.20427,1.30541
538,25.3805,-4.49146,1.28548
539,25.6945,-4.2367,1.33018
540,25.6779,-4.51721,1.274
541,31.325,-4.57701,1.34185
542,31.248,-4.85449,1.32381
543,31.5959,-4.65067,1.4011
544,31.5439,-4.91665,1.30083
545,37.153,-5.02341,1.46348
546,37.2603,-5.29589,1.44689
547,37.4405,-4.93543,1.45338
548,37.5359,-5.20551,1.47418
549,43.0017,-5.41997,1.61238
551,43.3122,-5.41285,1.62297
552,43.3014,-5.70139,1.65984
553,51.7415,-6.07311,1.79092
554,51.6661,-6.20577,1.79054
555,52.0646,-6.14258,1.73948
556,51.8939,-6.37586,1.75178
557,55.5122,-6.24715,1.85076
558,55.6028,-6.52058,1.8758
559,55.779,-6.16988,1.93797
560,55.8897,-6.42641,1.85938
561,61.1354,-6.55533,1.94719
562,61.2616,-6.82878,1.93222
563,61.4322,-6.47507,1.99515
564,61.5285,-6.72219,1.89225
565,67.0887,-6.96035,1.96906
566,67.0999,-7.24832,1.95402
567,67.3723,-6.95092,2.00606
568,67.3948,-7.23679,1.95835
569,72.9749,-7.373,2.00104
570,73.0316,-7.65383,2.05133
571,73.2717,-7.33824,1.97313
572,73.3284,-7.6087,2.03033
573,78.9507,-7.71118,2.15122
574,78.8984,-7.99258,2.12252
575,79.239,-7.76935,2.12569
576,79.1847,-8.04904,2.14785
577,84.4155,-8.12338,2.11293
578,84.4751,-8.4053,2.0957
579,84.7076,-8.07696,2.10618
580,84.7597,-8.34896,2.08956
581,90.3635,-8.44712,2.2382
582,90.4469,-8.72472,2.20108
583,90.648,-8.37664,2.20684
584,90.7293,-8.65295,2.226
585,96.1981,-8.79322,2.19036
586,96.3431,-9.05838,2.14907
587,96.465,-8.6836,2.12319
588,96.6064,-8.93044,2.15561
589,104.543,-9.32939,2.40038
590,104.717,-9.64177,2.35255
591,104.996,-9.34492,2.34852
592,105.002,-9.63296,2.37349
593,108.426,-9.51525,2.40733
594,108.294,-9.75975,2.36214
595,108.696,-9.6318,2.40228
597,114.168,-9.89765,2.31888
598,114.284,-10.1703,2.30629
599,114.45,-9.80987,2.3397
600,114.555,-10.0711,2.29321
601,120.1,-10.2593,2.33091
602,120.182,-10.5381,2.35226
603,120.387,-10.1912,2.31098
604,120.47,-10.4609,2.36275
605,126.004,-10.5753,2.40201
606,126.073,-10.8552,2.40073
607,126.285,-10.5136,2.35685
608,126.358,-10.7896,2.40739
609,132.007,-10.8954,2.32376
610,132.029,-11.1776,2.3389
611,132.296,-10.8704,2.33702
612,132.329,-11.157,2.36077
613,137.928,-11.2464,2.4028
615,138.225,-11.2356,2.40487
616,138.237,-11.5173,2.47199
617,143.804,-11.6118,2.37341
618,143.872,-11.8812,2.46392
619,144.09,-11.5571,2.3505
620,144.16,-11.8271,2.41714
621,150.936,-12.0277,2.38202
622,150.931,-12.3178,2.38467
623,151.233,-12.0424,2.37332
624,151.223,-12.326,2.38855
625,3.51149,-5.68762,0.723649
628,55.4135,-9.1023,1.86768
630,56.0772,-9.27371,1.87732
635,104.985,-6.22854,2.25698
636,151.06,-14.9634,2.24444
638,151.173,-14.9551,2.31243
640,3.35285,-8.40238,0.795516
644,55.9431,-12.3623,1.70488
646,56.2047,-12.4337,1.94469
648,104.716,-15.2127,2.21326
