id,x,y,z
296,134.852,13.3465,2.2242
297,134.49,12.4518,2.22799
298,135.638,13.2652,2.22342
299,135.779,13.1489,2.36224
300,140.817,13.8594,2.32856
301,140.063,13.1208,2.51512
302,141.379,14.0587,2.33442
303,141.171,13.865,2.24796
304,146.711,14.4292,2.23686
305,146.604,13.256,2.31353
306,147.301,14.698,2.20094
307,147.077,13.7878,2.32803
308,151.078,14.9154,2.31451
309,151.046,14.1802,2.21393
310,151.792,15.4164,2.15955
311,151.996,14.9945,2.29899
312,3.02163,-0.410826,0.772191
313,2.8615,-0.789172,0.759125
314,3.71342,-0.260519,0.763512
315,3.47572,-0.834597,0.735301
316,7.32082,-0.248137,0.836848
317,7.40728,-0.528442,0.805074
318,8.60885,0.140859,0.976115
320,13.4585,0.749986,0.937216
321,13.3816,-0.267372,0.992295
322,14.6351,0.518996,0.909795
323,13.5051,-0.112136,0.95485
324,19.3849,0.389894,1.01913
325,19.3038,0.471085,1.0671
326,19.9447,1.28921,0.956179
327,19.9008,0.483183,1.07378
328,25.3741,0.897189,1.16945
329,25.0923,1.01151,1.15908
330,26.1567,1.73348,1.11965
331,25.8166,0.925104,1.1435
332,30.8278,1.53553,1.32167
333,31.2426,1.23294,1.17591
334,32.3303,2.00121,1.13869
335,31.6405,1.40404,1.29577
337,36.7175,2.02518,1.14483
338,38.2187,2.92086,1.22365
339,37.6799,1.87798,1.35342
341,43.0279,2.29848,1.38251
342,44.1416,3.29937,1.32485
343,43.7801,2.36302,1.43776
344,51.2191,3.06705,1.58824
345,51.3975,3.05005,1.61838
346,52.7268,3.72231,1.62458
348,55.7057,4.1934,1.67952
349,55.2224,2.97817,1.67334
350,56.5317,4.03944,1.83617
351,55.9963,3.50549,1.67644
352,61.2068,4.67446,1.75087
353,60.9505,3.45804,1.57374
354,61.8686,4.74265,1.7355
355,61.5262,3.93232,1.68219
357,66.5404,4.52209,1.74996
358,67.6475,5.36181,1.68935
359,67.402,4.42381,1.82152
360,73.1087,5.6968,1.72051
361,72.7254,5.02852,1.84693
362,74.3086,5.50998,1.69301
363,73.411,4.94826,1.77214
364,79.3518,6.27592,1.81317
365,78.1344,5.49432,1.8265
366,80.2048,6.22248,2.05185
367,79.4052,5.51795,1.81728
368,84.5693,6.69553,1.84092
369,83.8613,5.98915,2.05936
370,85.0917,6.70249,1.77938
371,84.8264,5.96161,1.91095
372,90.3718,7.27214,1.93321
373,90.2889,6.17877,2.05769
374,91.0166,7.7892,1.87578
375,90.664,6.51649,1.98648
377,96.0296,6.74373,2.06564
378,97.0228,7.93311,2.02805
379,96.6717,7.11128,2.06661
381,105.382,8.2512,2.17458
382,105.316,8.6631,2.07195
383,105.022,7.87156,2.19658
385,108.528,7.92033,2.25712
386,109.279,9.18335,2.1939
387,109.13,8.27542,2.21779
388,113.867,8.98817,2.19684
389,113.953,8.60098,2.10182
390,115.338,9.2169,2.44609
391,114.333,8.77566,2.23233
393,119.724,9.43415,2.52044
394,121.05,10.0231,2.33215
395,120.377,9.35536,2.3341
396,126.132,10.6828,2.36015
397,125.49,9.88812,2.42834
398,127.179,10.9047,2.28719
399,126.357,9.93675,2.37505
400,131.944,11.2614,2.31579
401,131.576,10.3334,2.35065
402,133.129,11.1559,2.29304
403,132.307,10.4665,2.38792
404,137.723,11.211,2.50844
405,137.702,10.8462,2.47752
406,138.764,11.7509,2.35133
407,138.334,11.1073,2.43041
408,144.061,12.4223,2.39298
409,143.306,11.3971,2.49036
410,144.923,12.7223,2.11773
411,144.123,11.6375,2.46022
412,151.181,13.1205,2.239
413,150.772,12.417,2.45844
414,151.631,13.7359,2.37715
415,151.532,12.4036,2.47292
416,3.24923,-1.35585,0.793376
417,2.94953,-2.36456,0.768226
418,3.67867,-0.882708,0.716241
419,3.53717,-1.75648,0.799604
421,10.3957,-1.03207,0.837229
422,10.5011,-1.11176,0.811384
423,11.5146,-0.553412,0.965908
424,11.1108,-1.20992,0.85913
425,16.1538,-0.726127,0.860664
426,16.158,-1.11448,0.962169
427,17.4088,-0.024415,0.969945
