id,x,y,z
261,71.559,-0.409543,5.23473e-18
263,79.227,0.456694,-4.66336e-18
264,80.0822,0.228325,1.71068e-18
265,77.8808,0.271569,4.84938e-18
312,2.40004,-1.13661,1.46762e-15
314,6.95148,10.3724,-4.82425e-16
316,-4.61615,4.20238,1.56798e-16
318,7.52516,0.289763,1.73006e-16
320,7.89914,-2.0317,-2.28194e-17
321,8.27856,-1.02541,-3.73882e-17
322,13.3468,-1.68519,-1.01066e-16
324,15.7958,-0.878869,5.9601e-17
326,18.2043,-1.16092,-2.84142e-17
328,21.2293,-0.0757103,2.91329e-19
332,22.7639,-3.43858,-7.29852e-17
334,31.9505,4.48184,-1.27908e-17
336,34.623,-0.501116,1.66521e-15
337,29.2372,2.69319,2.92377e-18
338,37.053,2.78676,-1.6277e-17
340,38.2986,1.57505,7.19073e-18
342,42.7652,0.00423953,-3.76338e-18
344,43.0035,0.138039,6.29121e-18
346,49.6261,0.646477,-2.29816e-18
348,49.7088,-0.109412,3.85353e-18
349,50.6019,-0.204501,7.90899e-19
350,53.8512,0.768313,-2.69672e-18
352,54.2242,-0.412579,6.19088e-18
353,54.6307,-0.437944,5.03653e-18
354,59.6816,0.0636386,-7.61815e-18
356,60.9254,-0.133214,2.85098e-18
357,61.466,-0.115307,2.77124e-18
358,65.2094,0.580578,-5.3262e-18
360,67.5526,0.037039,5.35368e-19
362,71.4763,0.56321,-5.21864e-18
364,73.1332,-0.229825,1.63837e-18
365,73.2881,-0.244765,1.74624e-18
366,77.3794,-0.580041,-1.08376e-17
368,78.7501,0.00963198,3.42086e-18
370,82.9403,0.176369,-8.50187e-18
372,84.9626,0.300473,2.32274e-18
418,5.33692,1.9095,-9.59829e-16
421,9.2235,1.61919,-4.01297e-17
423,8.35553,0.946267,-9.83649e-18
425,13.4503,-2.33734,6.13291e-17
427,13.487,0.688468,-7.78279e-19
429,11.9851,-3.47828,5.28969e-18
431,17.9403,0.543079,6.17897e-17
433,24.9075,-0.197192,4.96746e-17
435,24.793,-1.43875,-6.79762e-18
437,36.156,0.683471,3.17156e-17
439,31.2224,3.53526,-1.33659e-17
441,36.7519,2.63726,-2.00543e-17
443,38.3897,2.11551,-2.58572e-18
445,42.049,0.964071,5.31805e-18
447,43.359,1.31586,-1.17051e-18
449,45.0328,-0.120116,1.01215e-17
450,47.9433,-0.0889944,1.9584e-18
451,49.2726,-0.672911,-2.27416e-18
453,50.5449,-0.210262,2.93319e-18
455,53.7895,-0.783636,-3.76874e-18
457,59.2736,-0.144222,3.66097e-18
459,60.4381,0.993407,-9.18185e-19
461,65.1089,0.0648291,3.62875e-18
463,66.6449,1.59232,2.9007e-19
465,71.0389,-0.0453143,5.53516e-18
467,72.273,1.34304,-4.38215e-19
469,77.5021,0.186761,3.73413e-18
471,78.1063,1.63301,-1.94538e-19
473,82.6593,-0.0479344,3.47669e-18
523,-3.67902,-6.43577,-1.95649e-17
525,2.80296,5.02622,1.05061e-16
527,3.70642,-3.65691,5.14502e-17
529,11.0689,-1.11197,-2.06589e-17
531,12.5858,-0.918889,5.30589e-18
533,17.2146,-0.947629,2.14266e-17
535,16.7146,0.444433,3.58888e-17
537,21.8877,-0.150455,-1.27178e-17
539,22.1435,-1.94739,-3.68928e-20
541,27.068,-1.87045,4.10944e-17
543,31.5874,0.0891292,-2.83219e-16
545,35.4686,-1.86963,-1.12841e-15
547,36.9131,1.57013,3.2836e-18
549,40.5335,1.65387,-3.88748e-18
551,40.2642,1.94453,3.03553e-19
553,44.0388,-0.0298437,8.10949e-18
555,49.726,-1.34422,-5.89252e-19
557,51.5467,-0.180796,2.05236e-18
559,53.5275,-0.424953,-3.06466e-19
561,56.5525,-0.231301,4.75316e-18
563,59.6975,-0.618859,-2.59752e-19
565,63.0768,-0.0045118,3.16084e-18
567,63.0794,1.4706,2.07178e-18
569,68.9129,0.132155,4.84117e-18
571,69.1963,1.58825,1.82704e-18
573,74.9707,-0.399035,4.22234e-18
575,76.5861,0.572895,4.27784e-19
577,80.3167,-0.297704,4.51883e-18
579,81.0665,1.59387,1.37266e-18
581,86.0311,0.0258594,3.59191e-18
