id,x,y,z
521,3.03325,-2.72114,0.80748
522,3.28394,-2.90194,0.814925
523,3.5342,-2.2687,0.712448
524,4.10104,-2.79976,0.946782
525,7.66836,-2.376,0.934269
527,8.02395,-1.95391,0.896657
528,9.01755,-2.27765,0.984165
529,13.675,-1.93176,1.11304
530,13.5576,-2.07394,1.14175
531,14.1124,-1.54434,1.08983
532,14.6636,-1.92982,1.0788
533,19.6392,-1.49701,1.24302
534,19.6505,-1.61742,1.33556
535,19.9863,-1.11979,1.22731
536,20.2756,-1.53836,1.33438
537,25.4371,-0.769418,1.41196
538,25.2706,-1.10929,1.45909
539,26.0184,-0.687686,1.33911
540,26.361,-1.13246,1.51475
541,31.7039,-0.297771,1.54781
542,31.2321,-0.565846,1.57068
543,32.2959,0.344909,1.60053
544,32.7226,-0.77,1.69404
545,36.9678,0.0411252,1.73142
546,37.5809,-0.205437,1.66136
547,37.7127,-0.148156,1.67328
548,38.5485,-0.191685,1.93282
549,43.1681,0.737363,1.83142
551,43.8821,0.624592,1.77419
552,43.789,0.165227,1.79331
553,51.5468,1.29128,1.89486
554,51.6774,0.833547,2.02834
555,52.1567,0.870216,2.02386
557,55.9608,1.1479,2.19398
558,55.7832,1.16725,2.30764
561,61.5008,1.54834,2.32921
624,4.46888,-5.54939,0.870712
625,3.78013,-5.11677,0.798649
628,55.7937,-1.54025,2.32861
640,3.96618,-7.9012,0.849835
