id,x,y,z
171,96.7772,2.11844,3.11312
172,104.858,2.42152,3.45772
173,104.669,2.19862,3.43593
174,105.051,2.26592,3.3047
175,104.83,2.10051,3.21698
176,108.782,2.34028,3.53789
177,108.813,2.0587,3.57321
178,109.065,2.37218,3.49151
179,109.111,2.09195,3.54674
180,114.555,2.3857,3.54104
181,114.543,2.09598,3.55341
182,114.852,2.37288,3.5469
183,114.834,2.08789,3.5402
184,120.504,2.43058,3.61882
185,120.528,2.14528,3.65945
186,120.8,2.45099,3.64291
187,120.814,2.16137,3.6655
188,126.493,2.43321,3.80863
189,126.351,2.18416,3.74842
190,126.749,2.3124,3.72747
191,126.609,2.05791,3.7163
192,132.278,2.37884,4.20371
193,132.121,2.1713,4.06914
194,132.497,2.33229,4.00684
195,132.281,2.22626,3.83562
196,138.253,2.53767,3.96427
197,138.14,2.27147,3.92962
198,138.53,2.42613,3.95344
199,138.41,2.17084,3.89787
200,144.093,2.59591,3.9154
201,144.114,2.30793,3.95065
202,144.387,2.61675,3.93867
203,144.405,2.33538,3.96451
204,151.2,2.62118,4.11719
205,151.239,2.3325,4.12046
206,151.476,2.64976,4.02933
207,151.533,2.38093,4.13791
209,3.19777,1.17077,0.696189
210,3.52876,1.41523,0.718327
211,3.48846,1.12753,0.7172
212,10.359,1.53607,0.945238
213,10.3296,1.25331,0.944342
214,10.6272,1.51918,1.05456
215,10.6601,1.2585,0.947582
216,16.1088,1.27592,1.04908
217,16.2015,1.04134,1.18052
218,16.3345,1.41997,1.16612
219,16.4811,1.16061,1.18033
220,22.3414,1.25443,1.18296
221,22.1879,1.07741,1.35058
222,22.5361,1.29856,1.3927
223,22.4304,1.06232,1.52389
224,28.3512,1.20837,1.45762
225,28.3602,1.03195,1.68013
226,28.609,1.32355,1.53569
227,28.6041,1.16164,1.77219
228,34.4632,1.19851,1.76771
229,34.4145,0.917536,1.71883
230,34.7512,1.16533,1.72273
231,34.714,0.879775,1.7171
232,40.3217,1.30511,1.9258
233,40.3141,1.02589,1.87012
234,40.6155,1.30505,1.89886
235,40.6142,1.01783,1.88403
236,46.0349,1.36206,2.09027
237,46.0857,1.12789,1.93103
238,46.3192,1.36647,2.16722
239,46.3862,1.19428,1.9463
240,51.5882,1.14501,2.37468
241,51.5757,0.972143,2.14369
242,51.8509,1.23471,2.2823
243,51.8809,0.980967,2.14074
244,55.5976,1.17346,2.48584
245,55.5801,0.940008,2.31447
246,55.8534,1.24052,2.35661
247,55.8782,0.955701,2.28862
248,64.1702,1.23614,2.59641
249,64.1438,0.973607,2.47986
250,64.4517,1.24075,2.52195
251,64.447,0.950732,2.50814
252,69.9764,1.17004,2.4272
253,69.9725,1.00737,2.66308
254,70.2639,1.21688,2.46301
255,70.2594,1.06157,2.70066
256,76.1535,1.24742,2.73092
257,76.1331,0.963267,2.78634
258,76.4056,1.25283,2.87497
259,76.4351,0.967786,2.81384
260,81.4691,1.33391,2.6082
261,81.5639,1.16619,2.38792
262,81.7377,1.34935,2.72197
263,81.8282,1.14615,2.53559
264,87.3793,1.20685,2.84358
265,87.4349,0.975714,3.00513
266,87.625,1.32894,2.94372
267,87.7309,1.05822,2.99625
268,93.4709,1.31627,3.11824
269,93.469,1.02941,3.15123
270,93.7653,1.31536,3.10383
271,93.7705,1.03234,3.15963
272,99.4479,1.43492,3.27053
273,99.4491,1.14934,3.25977
274,99.7407,1.43568,3.28091
275,99.7502,1.14996,3.26016
276,104.905,1.38662,3.38187
277,104.892,1.09834,3.35551
278,105.195,1.37236,3.33519
279,105.187,1.08514,3.33403
280,108.921,1.39704,3.72796
281,108.846,1.18063,3.55944
282,109.162,1.43322,3.55622
283,109.135,1.14946,3.49291
284,117.633,1.29289,3.55812
285,117.65,1.16878,3.81335
286,117.862,1.46064,3.62469
287,117.941,1.25418,3.81778
288,123.388,1.47863,3.72634
289,123.36,1.18976,3.71583
290,123.684,1.4477,3.71288
291,123.653,1.16339,3.73418
292,129.248,1.4388,3.85627
293,129.314,1.2135,4.02568
294,129.522,1.42345,3.74837
295,129.601,1.2307,3.94871
296,135.287,1.44755,3.89464
297,135.348,1.17978,3.98405
298,135.577,1.48807,3.8394
